business_name,sector,followers_count,post_date,day_of_week,month,post_type,caption_text,caption_length,hashtags_count,emoji_count,likes_count,comments_count,views_count,language,CTA_present,promo_post,mentions_location,religious_theme,patriotic_theme,arabic_dialect_style,sponsored,posting_hour,discount_percent,engagement,engagement_rate,like_rate,comment_rate,view_rate,view_engagement_rate,week,is_video,is_reel,posting_time_bin,caption_length_bin,hashtags_count_bin,emoji_count_bin,engagement_level,business_size_bin,high_engagement,high_view_rate,high_comment_rate
Noor Restaurant and Cafe,Cafes/Restaurants,44000,1773878400000,Thursday,1,post,الكباب - في مطعم نور 😋 تجربة رايقة .. ومناخ لا يقاوم 😌 📍البيرة - الطلوع قرب مدخل DCO | بجانب محطة الهدى للمحروقات للحجز: 022423366 0569690061 0598343842 واتساب: https://wa.link/b6a3ce الموقع: Google Maps: https://bit.ly/3xV1IuQ,269,0,4,16.0,0,12500,Arabic,True,True,True,False,False,True,0,0,0,16.0,0.0003636364,0.0003636364,0.0,0.2840909091,0.00128,2026-03-16/2026-03-22,0,0,night,long,none,many,low,medium,0,0,0
Noor Restaurant and Cafe,Cafes/Restaurants,44000,1773446400000,Saturday,1,post,جمعة مباركة البيرة - الطلوع قرب مدخل DCO | بجانب محطة الهدى للمحروقات للحجز: 022423366 0569690061 0598343842 واتساب: https://wa.link/b6a3ce الموقع: Google Maps: https://bit.ly/3xV1IuQ,219,0,0,2.0,1,12500,Arabic,True,True,True,True,True,True,0,0,0,3.0,6.81818e-05,4.54545e-05,2.2727300000000002e-05,0.2840909091,0.00024000000000000003,2026-03-09/2026-03-15,0,0,night,long,none,none,low,medium,0,0,0
Noor Restaurant and Cafe,Cafes/Restaurants,44000,1773014400000,Monday,1,post,رمضان الشراع اطيب مع نور البيرة - الطلوع قرب مدخل DCO | بجانب محطة الهدى للمحروقات للحجز: 022423366 0569690061 0598343842 واتساب: https://wa.link/b6a3ce الموقع: Google Maps: https://bit.ly/3xV1IuQ,232,0,0,79.0,16,12500,Arabic,True,True,True,True,False,True,0,0,0,95.0,0.0021590909,0.0017954545,0.0003636364,0.2840909091,0.0076,2026-03-09/2026-03-15,0,0,night,long,none,none,medium,medium,0,0,1
Noor Restaurant and Cafe,Cafes/Restaurants,44000,1772582400000,Wednesday,1,reel,مطعم نور - مناحة الأطلالة الرئيسية - مطعم مطل على قلب البيرة البيرة - الطلوع قرب مدخل DCO | بجانب محطة الهدى للمحروقات https://wa.link/b6a3ce https://waze.com/ul/hsv9f7331j https://bit.ly/3xV1IuQ لمحافظة رام الله والبيرة 0598343842 0569690061 022423366,301,0,0,10.0,1,226000,Arabic,True,True,True,False,False,True,0,0,0,11.0,0.00025,0.0002272727,2.2727300000000002e-05,5.1363636364,4.86726e-05,2026-03-02/2026-03-08,0,1,night,long,none,none,low,medium,0,1,0
Noor Restaurant and Cafe,Cafes/Restaurants,44000,1771718400000,Sunday,1,reel,مطعم نور - مناحة الأطلالة الرئيسية - مطعم مطل على قلب البيرة البيرة - الطلوع قرب مدخل DCO | بجانب محطة الهدى للمحروقات https://wa.link/b6a3ce https://waze.com/ul/hsv9f7331j https://bit.ly/3xV1IuQ لمحافظة رام الله والبيرة 0598343842 0569690061 022423366,301,0,0,10.0,1,100000,Arabic,True,True,True,False,False,True,0,0,0,11.0,0.00025,0.0002272727,2.2727300000000002e-05,2.2727272727,0.00011,2026-02-16/2026-02-22,0,1,night,long,none,none,low,medium,0,1,0
Noor Restaurant and Cafe,Cafes/Restaurants,44000,1778198400000,Friday,1,post,جمعة مباركة البيرة - الطلوع قرب مدخل DCO | بجانب محطة الهدى للمحروقات للحجز: 022423366 0569690061 0598343842 واتساب: https://wa.link/b6a3ce الموقع: Google Maps: https://bit.ly/3xV1IuQ,219,0,0,2.0,1,12500,Arabic,True,True,True,True,False,True,1,0,0,3.0,6.81818e-05,4.54545e-05,2.2727300000000002e-05,0.2840909091,0.00024000000000000003,2026-05-04/2026-05-10,0,0,night,long,none,none,low,medium,0,0,0
Robian Restaurant,Cafes/Restaurants,6500,1734480000000,Wednesday,1,post,صحن نودلز وخضار مقرمشه مع الدجاج او الشريمبس، وعيش جو وبوارات تدفي القلب ❤️ 026638484 مطعم روبيان - القدس #نودلز_روبيان 🍜 التوصيل متاح الى كل مناطق #القدس,178,3,2,920.0,7,1400000,Arabic,True,True,True,False,True,True,1,0,0,927.0,0.1426153846,0.14153846150000002,0.0010769231,215.3846153846,0.0006621429,2024-12-16/2024-12-22,0,0,night,long,few,few,high,small,1,1,1
Robian Restaurant,Cafes/Restaurants,6500,1734134400000,Saturday,1,reel,جبنا لك يا زعيم 😋 السوشي مقعد للاتات .. كمل 😌 026638484 #مطعم_روبيان #القدس,93,2,2,47.0,0,625000,Arabic,True,True,True,False,True,True,0,0,0,47.0,0.007230769200000001,0.007230769200000001,0.0,96.1538461538,7.52e-05,2024-12-09/2024-12-15,0,1,night,medium,few,few,high,small,1,1,0
Robian Restaurant,Cafes/Restaurants,6500,1733788800000,Tuesday,1,reel,برن رول، وخضار، نكهة .. حب من أول لقمة! #مطعم_روبيان #القدس,69,2,0,61.0,3,1400000,Arabic,False,True,True,False,True,True,0,0,0,64.0,0.0098461538,0.0093846154,0.0004615385,215.3846153846,4.5714300000000004e-05,2024-12-09/2024-12-15,0,1,night,medium,few,none,high,small,1,1,1
Robian Restaurant,Cafes/Restaurants,6500,1733443200000,Friday,1,reel,دلل حالك ! 🍤🇺🇸 مطعم روبيان بالقدس - شقفاط يقدم اسماك الفراك ، الشريمس، وجبات مقلية، نودلز دجاج وشريمس ! للحجز: 026638484,144,0,2,87.0,2,1400000,Arabic,True,True,True,False,True,True,0,0,0,89.0,0.0136923077,0.013384615400000001,0.00030769230000000003,215.3846153846,6.35714e-05,2024-12-02/2024-12-08,0,1,night,long,none,few,high,small,1,1,1
Robian Restaurant,Cafes/Restaurants,6500,1732924800000,Saturday,1,reel,انت لازم مو علينا يالغني ، الك ينور وجه 😍 ✅ 02 - 663 8484 #شفاط #مطعم_روبيان,92,2,2,13.0,3,1400000,Arabic,True,True,True,False,False,True,0,0,0,16.0,0.0024615385000000003,0.002,0.0004615385,215.3846153846,1.1428600000000001e-05,2024-11-25/2024-12-01,0,1,night,medium,few,few,medium,small,0,1,1
Robian Restaurant,Cafes/Restaurants,6500,1732406400000,Sunday,1,post,مطعم روبيان - القدس - شقفاط 026638484,42,0,0,31.0,0,3000000,Arabic,True,False,True,False,True,True,0,0,0,31.0,0.0047692308000000004,0.0047692308000000004,0.0,461.5384615385,1.03333e-05,2024-11-18/2024-11-24,0,0,night,short,none,none,medium,small,0,1,0
Robian Restaurant,Cafes/Restaurants,6500,1731888000000,Monday,1,reel,البحر عالم لحاله، كل منطقه #القدس 026638484,49,1,0,771.0,5,42000,Arabic,True,False,True,False,True,True,0,0,0,776.0,0.1193846154,0.1186153846,0.0007692308,6.4615384615,0.0184761905,2024-11-18/2024-11-24,0,1,night,short,few,none,high,small,1,1,1
Robian Restaurant,Cafes/Restaurants,6500,1731369600000,Tuesday,1,reel,نستقبلكم بحجوزات يوميا حتى الساعة 4:30 عصراً 026638484 عزائم #رمضان ما بتزبط بدون #مطعم_روبيان #القدس,120,3,0,40.0,2,4200000,Arabic,True,True,True,True,True,True,0,0,0,42.0,0.0064615385,0.0061538462,0.00030769230000000003,646.1538461538,1e-05,2024-11-11/2024-11-17,0,1,night,medium,few,none,high,small,1,1,1
Robian Restaurant,Cafes/Restaurants,6500,1712620800000,Tuesday,1,reel,اللابنيس عالأصول #القدس #مطعم_روبيان 026638484,55,2,0,3.0,1,58000,Arabic,True,False,True,False,True,True,0,0,0,4.0,0.0006153846000000001,0.0004615385,0.0001538462,8.9230769231,6.896550000000001e-05,2024-04-08/2024-04-14,0,1,night,short,few,none,medium,small,0,1,1
Robian Restaurant,Cafes/Restaurants,6500,1754179200000,Sunday,1,post,فواكه البحر,11,0,0,3.0,0,1400000,Arabic,False,False,False,False,False,True,0,0,0,3.0,0.0004615385,0.0004615385,0.0,215.3846153846,2.1429000000000003e-06,2025-07-28/2025-08-03,0,0,night,short,none,none,medium,small,0,1,0
Robian Restaurant,Cafes/Restaurants,6500,1746403200000,Monday,1,post,جربوا المحار والشريمبس، مش بس طعمهم خرافي بحسّوا راسك بالسعادة 😍🦪 فيهم فيتامينات ومعادن بتقوّي الجسم وتنشّط العقل. ✅ بعد يوم طويل، مخكم مهمة، اختاروا الأكل اللي بفيدكم ويسعدكم. القدس - شقفاط - الشارع الرئيسي 026638484 #شريمبس #كلماري #مطعم_روبيان #القدس #شفاط,317,4,3,196.0,2,1400000,Arabic,True,True,True,False,True,True,0,0,0,198.0,0.0304615385,0.0301538462,0.00030769230000000003,215.3846153846,0.00014142860000000002,2025-05-05/2025-05-11,0,0,night,long,few,few,high,small,1,1,1
Robian Restaurant,Cafes/Restaurants,6500,1740700800000,Friday,1,post,نتمنى لكم رمضان كريم مليء بالبركات .. بدون طوش ومشاكل 😍 054-889-9184 / 026638484 استنوا شهر رمضان المبارك مع روبيان في #مطعم_روبيان حيث نستعد لاستقبال الشهر الفضيل بكل حب ونرحب بحجوزاتكم للطلبات الخارجية فقط ✅ آخر موعد للحجز للطلبات الخارجية الساعة 4:30 ولائم فخمة تذوق أطباقنا الرمضانية المميزة، خاصة السمك مع رز الصيادية وباقي المنيو متاح: زنجر، فيتوشيني، سوشي، نودلز لا تتوفر خدمة تقديم الطعام داخل المحل #رمضان_مبارك #القدس #شفاط,561,4,2,15.0,1,1400000,Arabic,True,True,True,True,True,True,0,0,0,16.0,0.0024615385000000003,0.0023076923,0.0001538462,215.3846153846,1.1428600000000001e-05,2025-02-24/2025-03-02,0,0,night,long,few,few,medium,small,0,1,1
Robian Restaurant,Cafes/Restaurants,6500,1737072000000,Friday,1,post,👌 استمتعوا بأشهى أطباق السمك البحري من #مطعم_روبيان السمك المشوي أو المقلي، وسلطة ع جهة ! 026638484 بيت حنينا #Jerusalem #القدس,141,3,1,114.0,0,1400000,Arabic,True,True,True,False,True,True,0,0,0,114.0,0.0175384615,0.0175384615,0.0,215.3846153846,8.142860000000001e-05,2025-01-13/2025-01-19,0,0,night,long,few,few,high,small,1,1,0
Robian Restaurant,Cafes/Restaurants,6500,1728172800000,Sunday,1,post,الأفضل يعني الأفضل #سوشي_روبيان ✅ القدس - شقفاط - الشارع الرئيسي 026638484,87,1,1,863.0,12,1400000,Arabic,True,True,True,False,True,True,0,0,0,875.0,0.1346153846,0.1327692308,0.0018461538000000002,215.3846153846,0.000625,2024-09-30/2024-10-06,0,0,night,medium,few,few,high,small,1,1,1
Robian Restaurant,Cafes/Restaurants,6500,1733443200000,Friday,1,post,#سوشي مطعم روبيان بانتظاركم دوما ❤️ السمك طازة القدس - شقفاط - الشارع الرئيسي 026638484,100,1,1,95.0,1,1400000,Arabic,True,True,True,False,True,True,0,0,0,96.0,0.0147692308,0.0146153846,0.0001538462,215.3846153846,6.85714e-05,2024-12-02/2024-12-08,0,0,night,medium,few,few,high,small,1,1,1
Robian Restaurant,Cafes/Restaurants,6500,1727740800000,Tuesday,1,post,الأفضل يعني الأفضل #سوشي_روبيان ✅ القدس - شقفاط - الشارع الرئيسي 026638484,87,1,1,894.0,14,1400000,Arabic,True,True,True,False,True,True,0,0,0,908.0,0.13969230770000002,0.13753846150000001,0.0021538462,215.3846153846,0.0006485714,2024-09-30/2024-10-06,0,0,night,medium,few,few,high,small,1,1,1
Robian Restaurant,Cafes/Restaurants,6500,1726012800000,Wednesday,1,post,السوشي الأصلي من ”روبيان“، ما دون ذلك، تحاولش تغير طعم تعودت عليه 😌 026638484 #مطعم_روبيان #القدس في مطعم روبيان Robian Restaurant.,151,2,1,134.0,6,1400000,Arabic,True,True,True,False,True,True,0,0,0,140.0,0.0215384615,0.0206153846,0.0009230769000000001,215.3846153846,0.0001,2024-09-09/2024-09-15,0,0,night,long,few,few,high,small,1,1,1
Robian Restaurant,Cafes/Restaurants,6500,1725408000000,Wednesday,1,post,السلمون الطازج 😍 مطعم روبيان 026638484 في مطعم روبيان Robian Restaurant,81,0,1,16.0,1,1400000,Arabic,True,True,False,False,False,True,0,0,0,17.0,0.0026153846,0.0024615385000000003,0.0001538462,215.3846153846,1.21429e-05,2024-09-02/2024-09-08,0,0,night,medium,none,few,medium,small,0,1,1
Robian Restaurant,Cafes/Restaurants,6500,1725321600000,Tuesday,1,post,نودلز روبيان 💥 دجاج التوصيل داخل #القدس فقط 026638484 0546026001,77,1,1,337.0,4,1400000,Arabic,True,True,True,False,True,True,0,0,0,341.0,0.0524615385,0.0518461538,0.0006153846000000001,215.3846153846,0.00024357140000000002,2024-09-02/2024-09-08,0,0,night,medium,few,few,high,small,1,1,1
Robian Restaurant,Cafes/Restaurants,6500,1724284800000,Thursday,1,post,وين بتعدي ايدك بتاكل - اطلب كل المنيو وما عليك 👊 02-6638484 #مطعم_روبيان #القدس #شفاط,102,3,1,18.0,4,1400000,Arabic,True,True,True,False,True,True,0,0,0,22.0,0.0033846154000000002,0.0027692308,0.0006153846000000001,215.3846153846,1.57143e-05,2024-08-19/2024-08-25,0,0,night,medium,few,few,medium,small,0,1,1
Farouj Abu Alabd,Cafes/Restaurants,25000,1775692800000,Thursday,1,reel,"الكريسي من ""فرووج أبو العبد"" بتجربها مرة بتتمنى كل مرة 😌👌 شِقر المندي مع شركتنا المفضل في القرمشة وحبة بعرمك عليها 👏 فروعنا: جنين - شارع جنين - مقابل كازية جفنا - مبنى الغرفة التجارية - الطابق الأرضي محطة برقين - مجمع البيدر التجاري (كازية البيدر للمحروقات) للطلب التواصل على الرقم: 0562900062",334,0,4,7.0,1,3600,Arabic,True,True,True,False,False,True,1,0,0,8.0,0.00032,0.00028000000000000003,4e-05,0.14400000000000002,0.0022222222,2026-04-06/2026-04-12,0,1,night,long,none,many,low,medium,0,0,0
Farouj Abu Alabd,Cafes/Restaurants,25000,1775347200000,Sunday,1,reel,🔥 كعكة الطاووق من فروج أبو العبد... غير شكل! 🔥 خبزة محمصة، طاووق مشوي بتتبيلة بتفوز 😍 مع صوصات وخضار وطعمة بتخليك ترجع تطلبها كل يوم 😜 اذا نفسك بإشي مرتب، مشبع، وطعمه بخطفك من أول عضّة... كعكة الطاووق هي الجواب 😎🔥 📍 فروج أبو العبد – الطعم اللي ما بتنسى,303,0,10,70.0,10,6200,Arabic,True,True,True,False,False,True,0,0,0,80.0,0.0032,0.0028,0.0004,0.248,0.012903225800000001,2026-03-30/2026-04-05,0,1,night,long,none,many,medium,medium,0,0,1
Farouj Abu Alabd,Cafes/Restaurants,25000,1778198400000,Friday,1,reel,اكيد سمعتوا كثير عن فروج أبو العبد بس صدقوني الحكي ما بوصف الطعم أنا جربت، والآن صار دورك 🔥 ضيف فروج أبو العبد على قائمة الأكلات اللي لازم تذوقها هالاسبوع منستناكم بجميع الفروع وإذا جربت، تعال احكيلنا رأيك بصراحة 😋 عرض أقل,254,0,2,165.0,2,20000,Arabic,True,True,False,False,False,True,0,0,0,167.0,0.00668,0.0066,8e-05,0.8,0.008350000000000002,2026-05-04/2026-05-10,0,1,night,long,none,few,high,medium,1,1,1
Farouj Abu Alabd,Cafes/Restaurants,25000,1777334400000,Tuesday,1,post,والتؤ شو بتحكو مين ازكى مطعم ؟,31,0,0,68.0,2,19000,Arabic,False,False,False,False,False,True,0,0,0,70.0,0.0028,0.00272,8e-05,0.76,0.0036842105,2026-04-27/2026-05-03,0,0,night,short,none,none,medium,medium,0,1,1
Farouj Abu Alabd,Cafes/Restaurants,25000,1776643200000,Monday,1,reel,رجع الغالي .. بس مش ابو عصام لتعرفو مين احضرو الفيديو تشرف بزيارتكم لفروعنا : جنين - شارع جنين - مبنى الغرفة التجارية - الطابق الارضي مفرق عرابة - مجمع البراء التجاري ( محطة البراء للمحروقات ) للطلب والاستفسار الاتصال على الرقم 📞 0562900062,285,0,1,28.0,0,13000,Arabic,True,True,True,False,False,True,0,0,0,28.0,0.0011200000000000001,0.0011200000000000001,0.0,0.52,0.0021538462,2026-04-20/2026-04-26,0,1,night,long,none,few,medium,medium,0,0,0
Farouj Abu Alabd,Cafes/Restaurants,25000,1775952000000,Sunday,1,reel,كيف كانت حياة البروز قبل ما يشتغل ب فروج ابو العبد وكيف صارت بعد ؟ جنين - شارع جنين - مقابل كازية جفنا مبنى الغرفة التجارية الطابق الارضي 0562900062,171,0,0,304.0,4,67000,Arabic,True,False,True,False,False,True,0,0,0,308.0,0.012320000000000001,0.01216,0.00016,2.68,0.0045970149,2026-04-06/2026-04-12,0,1,night,long,none,none,high,medium,1,1,1
Farouj Abu Alabd,Cafes/Restaurants,25000,1774828800000,Monday,1,reel,يلا نشوف مين بفوز لمين بتصوت ؟ 😳🤔 فرايز طاووق ولا فرايز كريسبي ؟ 👀🍗 أنا لسا مو لوح تجريب ازكى اشي بالعالم 😋😋 جنين - شارع جنين - مبنى الغرفة التجارية - الطابق الارضي مفرق عرابة - مجمع البراء التجاري فروج ابو العبد جنين #عرابة عرض أقل,276,1,8,33.0,0,10000,Arabic,False,True,True,False,False,True,0,0,0,33.0,0.0013200000000000002,0.0013200000000000002,0.0,0.4,0.0033,2026-03-30/2026-04-05,0,1,night,long,few,many,medium,medium,0,0,0
Farouj Abu Alabd,Cafes/Restaurants,25000,1771372800000,Wednesday,1,reel,زبائننا الكرام منستقبلكم بفرع جنين من الساعة 8 مساءً لحد منتصف الليل فرع عرابة بعد العيد بأسبوع ان شاء الله بخصوص نابلس تم اغلاقه وان شاء الله قريبا منرجعلكم بمكان جديد وكبير ب نابلس عرض أقل,213,0,0,119.0,3,599000,Arabic,True,False,True,True,False,True,0,0,0,122.0,0.004880000000000001,0.00476,0.00012000000000000002,23.96,0.0002036728,2026-02-16/2026-02-22,0,1,night,long,none,none,medium,medium,0,1,1
Farouj Abu Alabd,Cafes/Restaurants,25000,1766707200000,Friday,1,reel,والتؤ شو جربتو عند فروج ابو العبد ؟ لما بدك اكل من عالم اخر عنوانك هو فروج ابو العبد كنا نتابع على الاصول فروعنا: 📍 جنين - شارع جنين - مقابل كازية جفنا 📍 محطة عرابة - كازية البراء - بجانب مدرسة لطيفة الصيفي 📦 لطلبات التوصيل يرجى التواصل على الرقم المختصر #8899 او 0562900062 عرض أقل,341,1,3,311.0,13,392000,Arabic,True,True,True,False,False,True,0,0,0,324.0,0.012960000000000001,0.012440000000000001,0.0005200000000000001,15.68,0.0008265306,2025-12-22/2025-12-28,0,1,night,long,few,few,high,medium,1,1,1
Farouj Abu Alabd,Cafes/Restaurants,25000,1755129600000,Thursday,1,reel,واخيراً مطعم فروج ابو العبد فتح بنابلس فرع نابلس : 0569734529 فرع جنين : 0566184444 رفيديا - مقابل الاكاديمية - بجانب مدرسة لطيفة الصيفي جنين - شارع جنين - مقابل كازية جفنا - مبنى الغرفة التجارية عرض أقل,246,0,0,285.0,15,240000,Arabic,True,True,True,False,False,True,0,0,0,300.0,0.012,0.0114,0.0006000000000000001,9.6,0.00125,2025-08-11/2025-08-17,0,1,night,long,none,none,high,medium,1,1,1
Farouj Abu Alabd,Cafes/Restaurants,25000,1744156800000,Wednesday,1,reel,هون بتلاقي النكهة اللي ما إلها منافسوالطعم اللي بخلي الناس ترجع مرة ومرتين 👌 🍗 الطعم اللي صار حديث البلد اطلبوه من خلال التطبيق او زيارة احد فروعنا .. بتشرفونا 📞0562900062 عرض أقل,205,0,1,14.0,2,6200,Arabic,True,True,True,False,False,True,0,0,0,16.0,0.00064,0.0005600000000000001,8e-05,0.248,0.0025806452,2025-04-07/2025-04-13,0,1,night,long,none,few,medium,medium,0,0,1
Farouj Abu Alabd,Cafes/Restaurants,25000,1777680000000,Saturday,1,post,السفرة الحلوة ، ما بمشي حالها إلا أكلة بتفتح النفس 😌👌 اطلب كعكة شيش طاووق المميزة اليوم وخلي السفرة على أصولها 🔥 فروعنا: جنين - شارع جنين - مقابل كازية جفنا - مبنى الغرفة التجارية - الطابق الارضي محطة برقين - مجمع البراء التجاري (كازية البراء للمحروقات) للطلب التواصل على الرقم: 0562900062,360,0,3,37.0,3,19000,Arabic,True,True,True,False,False,True,0,0,0,40.0,0.0016,0.0014800000000000002,0.00012000000000000002,0.76,0.0021052632,2026-04-27/2026-05-03,0,0,night,long,none,few,medium,medium,0,1,1
Farouj Abu Alabd,Cafes/Restaurants,25000,1777507200000,Thursday,1,post,اللحظة الأقرب لقلبك 😍 هون بسك الحكي وتستمتع بصوت القرمشة 😌👌 فروعنا: جنين - شارع جنين - مقابل كازية جفنا - مبنى الغرفة التجارية - الطابق الارضي محطة عرابة - مجمع البراء التجاري (كازية البراء للمحروقات) للطلب التواصل على الرقم : 0562900062,296,0,4,8.0,3,19000,Arabic,True,True,True,False,False,True,0,0,0,11.0,0.00044,0.00032,0.00012000000000000002,0.76,0.0005789474,2026-04-27/2026-05-03,0,0,night,long,none,many,medium,medium,0,1,1
Farouj Abu Alabd,Cafes/Restaurants,25000,1776988800000,Friday,1,post,شرّفونا بالطعمة أو اطلبوها عالبيت 🍗🍔 في مطعم فروج أبو العبد دايماً جاهزين فروعنا: جنين - شارع جنين - مقابل كازية جفنا - مبنى الغرفة التجارية - الطابق الارضي محطة عرابة - مجمع البراء التجاري (كازية البراء للمحروقات) للطلب التواصل على الرقم : 0562900062,319,0,2,3.0,3,19000,Arabic,True,True,True,False,False,True,0,0,0,6.0,0.00024000000000000003,0.00012000000000000002,0.00012000000000000002,0.76,0.00031578950000000003,2026-04-20/2026-04-26,0,0,night,long,none,few,low,medium,0,1,1
Farouj Abu Alabd,Cafes/Restaurants,25000,1776902400000,Thursday,1,post,جوعان؟ لا تخلي معدتك تعتبك 😂 سنتر عال جوك بكعكة الشيش طاووق من فروج أبو العبد 😍🔥 فروعنا جنين - شارع جنين - مقابل كازية جفنا - مبنى الغرفة التجارية - الطابق الارضي محطة عرابة - مجمع البراء التجاري (كازية البراء للمحروقات) للطلب التواصل على الرقم : 0562900062,335,0,3,37.0,3,19000,Arabic,True,True,True,False,False,True,0,0,0,40.0,0.0016,0.0014800000000000002,0.00012000000000000002,0.76,0.0021052632,2026-04-20/2026-04-26,0,0,night,long,none,few,medium,medium,0,1,1
Farouj Abu Alabd,Cafes/Restaurants,25000,1776816000000,Wednesday,1,post,الخيارات عنا بتحيرك 😌 بين برجر وبوفلك شاورما، وكعكة بتربط مزاجك، وكريسبي مقرمش 😮 احكيلنا شو قبلك يميل اليوم ؟! فروعنا جنين - شارع جنين - مقابل كازية جفنا - مبنى الغرفة التجارية - الطابق الارضي محطة عرابة - مجمع البراء التجاري (كازية البراء للمحروقات) للطلب التواصل على الرقم : 0562900062 عرض أقل,372,0,2,37.0,3,19000,Arabic,True,True,True,False,False,True,0,0,0,40.0,0.0016,0.0014800000000000002,0.00012000000000000002,0.76,0.0021052632,2026-04-20/2026-04-26,0,0,night,long,none,few,medium,medium,0,1,1
Farouj Abu Alabd,Cafes/Restaurants,25000,1776038400000,Monday,1,post,حضنوا الترتيب الصح للكعكة 😍👏 وأول ١٠ شباب بعملوا منشن... إله خصم على طلبه الجاي 😱👏 فروعنا : جنين - شارع جنين - مقابل كازية جفنا - مبنى الغرفة التجارية - الطابق الارضي محطة عرابة - مجمع البراء التجاري (كازية البراء للمحروقات) للطلب التواصل على الرقم : 0562900062 عرض أقل,358,0,5,15.0,31,19000,Arabic,True,True,True,False,False,True,0,0,0,46.0,0.00184,0.0006000000000000001,0.00124,0.76,0.0024210526,2026-04-13/2026-04-19,0,0,night,long,none,many,medium,medium,0,1,1
Farouj Abu Alabd,Cafes/Restaurants,25000,1775779200000,Friday,1,post,جرب طعم السعادة مع برجر فروج ابو العبد ❤️ 📍فروعنا 📍 جنين - شارع جنين - مقابل كازية جفنا - مبنى الغرفة التجارية - الطابق الارضي 📍 محطة عرابة - مجمع البراء التجاري (كازية البراء للمحروقات) للطلبات التواصل على الرقم : 0562900062 عرض أقل,301,0,4,37.0,1,19000,Arabic,True,True,True,False,False,True,0,0,0,38.0,0.00152,0.0014800000000000002,4e-05,0.76,0.002,2026-04-06/2026-04-12,0,0,night,long,none,many,medium,medium,0,1,0
Farouj Abu Alabd,Cafes/Restaurants,25000,1775433600000,Monday,1,post,انسى أي كريسبي جربته قبل، وتعال ذوق الطعم اللي على أصوله 😌🔥 فروعنا: جنين - شارع جنين - مقابل كازية جفنا - مبنى الغرفة التجارية - الطابق الارضي محطة عرابة - مجمع البراء التجاري (كازية البراء للمحروقات) للطلب التواصل على الرقم : 0562900062 عرض أقل,304,0,2,7.0,1,19000,Arabic,True,True,True,False,False,True,0,0,0,8.0,0.00032,0.00028000000000000003,4e-05,0.76,0.00042105260000000004,2026-04-06/2026-04-12,0,0,night,long,none,few,low,medium,0,1,0
Farouj Abu Alabd,Cafes/Restaurants,25000,1775260800000,Saturday,1,post,جوعان ما اله الا كعكة شيش طاووق من #فروج_ابو_العبد 😌👌 تشبعك صح وترضيك 👌 فروعنا: 📍 جنين - شارع جنين - مقابل كازية جفنا - مبنى الغرفة التجارية - الطابق الارضي 📍 محطة عرابة - مجمع البراء التجاري (كازية البراء للمحروقات) عرض أقل,295,1,4,10.0,2,19000,Arabic,False,True,True,False,False,True,0,0,0,12.0,0.00048000000000000007,0.0004,8e-05,0.76,0.0006315789,2026-03-30/2026-04-05,0,0,night,long,few,many,medium,medium,0,1,1
Farouj Abu Alabd,Cafes/Restaurants,25000,1774828800000,Monday,1,post,احكولنا شو اكثر صنف بتحبوه عنا ✨ نختار يوم الخميس على تعليقاتك على هاد البوست ونزعهم وجبات قيمة ، شكر لكل واحد فيهم عرض أقل,139,0,1,41.0,96,19000,Arabic,False,True,False,False,False,True,0,0,0,137.0,0.0054800000000000005,0.0016400000000000002,0.0038400000000000005,0.76,0.007210526300000001,2026-03-30/2026-04-05,0,0,night,medium,none,few,high,medium,1,1,1
Farouj Abu Alabd,Cafes/Restaurants,25000,1773446400000,Saturday,1,post,حقن الظل الصح ❤️ الطلب بكون من خلال الاتصال او زيارة احد فروعنا .. بتشرفونا 0562900062 عرض أقل,102,0,1,15.0,22,19000,Arabic,True,False,False,False,False,True,0,0,0,37.0,0.0014800000000000002,0.0006000000000000001,0.00088,0.76,0.0019473684,2026-03-09/2026-03-15,0,0,night,medium,none,few,medium,medium,0,1,1
Farouj Abu Alabd,Cafes/Restaurants,25000,1765065600000,Sunday,1,post,اليوم النهائي قدام سوريا 🔥🇯🇴🇵🇸 توقعاتكم لنتيجة ؟⚽✨ اكتبونا تحت عرض أقل,82,0,5,107.0,187,19000,Arabic,True,False,False,False,True,True,0,0,0,294.0,0.011760000000000001,0.00428,0.0074800000000000005,0.76,0.0154736842,2025-12-01/2025-12-07,0,0,night,medium,none,many,high,medium,1,1,1
Farouj Abu Alabd,Cafes/Restaurants,25000,1763769600000,Saturday,1,post,فروج ابو العبد هو عنوانك للطعم الصح فروعنا : جنين - شارع جنين - مقابل كازية جفنا - مبنى الغرفة التجارية محطة عرابة - كازية البراء للمحروقات - مجمع البراء التجاري للطلبات التواصل : 0562900062 عرض أقل,241,0,0,98.0,18,19000,Arabic,True,True,True,False,False,True,0,0,0,116.0,0.00464,0.003920000000000001,0.00072,0.76,0.006105263200000001,2025-11-17/2025-11-23,0,0,night,long,none,none,medium,medium,0,1,1
